key,frequency,latitude,longitude,name
7011987,1,0,0,"Drewry's Bluff, Chesterfield, Virginia"
7022793,1,27.6167,-82.7167,"De Soto Point, Florida, United States"
2001865,3,36.2667,-83.4833,"Grainger, Tennessee, United States"
2014038,1,37.0833,-121.6,"Mexico, Audrain, Missouri"
2018654,1,30.4333,-85.0333,"Blountstown, Calhoun, Florida"
2023243,1,31.5667,-83.85,"Isabella, Worth, Georgia"
2734612,1,35.4,-83.7333,"Tuskeegee Creek, Graham, North Carolina"
2056002,4,32.3333,-90.45,"Grand Gulf, Claiborne, Mississippi"
7014523,4,30.2167,-92.0167,"Lafayette, Lafayette, Louisiana"
2001157,2,34.6667,-90.35,"Tunica, Mississippi, United States"
2073625,1,35.6167,-79.3833,"Bear Creek, Chatham, North Carolina"
2043079,9,30.8333,-91.2167,"Port Hudson, East Baton Rouge, Louisiana"
2073816,1,36.2667,-77.85,"Brinkleyville, Halifax, North Carolina"
7007137,1,19.066667,-98.3,"Cholula,Puebla,Mexico,North and Central America"
2042505,2,31,-92.2833,"cheneyville, rapides, louisiana"
2718702,2,34.1,-81.9333,"Woodville, Wilkinson, Mississippi"
1002838,1,39.6,-85.4333,Pennsylvania
2734548,3,33.3,-89.15,"Tuscan, Choctaw, Mississippi"
2786329,1,41.1,-72.35,"Milliken's Bend, Madison, Louisiana"
7014316,2,44.0167,-88.5333,"oshkosh, winnebago, wisconsin"
2101185,2,35.8167,-86.1667,"readyville, cannon, tennessee"
2139002,1,31.2833,-91.5667,Mississippi River
7022246,1,0,0,"DeKalb, Tennessee, United States"
1008845,1,36.583333,27.833333,"Nisos Symi,Sporadhes,Nisoi Aiyaiou,Ellas,Europe"
2003516,1,33.2333,-87.4,"Kelly's Ford, Culpeper, Virginia"
2057569,3,31.2833,-90.4667,Yankees
2095886,6,33.55,-81.8,"graniteville, aiken, south carolina"
7015005,2,42.3,-71.1167,"Jamaica Plain, Boston, Suffolk"
2009120,1,34.3833,-90.75,"Old Town, Phillips, Arkansas"
2068595,9,42.4833,-74.9667,"colliersville, otsego, new york"
2642967,6,33.1333,-83.1167,"Sandtown, Baldwin, Georgia,Baldwin,Georgia,United States,North and Central America;Campbellton, Fulton, Georgia,Fulton,Georgia,United States,North and Central America"
1002690,1,40.3667,-75.5,"Harrisburg, Dauphin, Pennsylvania"
1131782,1,33.7167,-99.4833,"Martinsburg, Berkeley, West Virginia"
2091331,2,40.1667,-77.3833,"Winchester, Winchester, Virginia"
2117667,1,38.1833,-81.2833,"Cannelton, Fayette, West Virginia"
2648833,1,32.6333,-90.4,"chambersburg, franklin, pennsylvania"
2715098,1,32.4167,-91.3667,"Tensas River, Louisiana, United States"
2037081,1,39.5,-97.4,"saint joseph, buchanan, missouri,Buchanan,Missouri,United States,North and Central America;saint joseph, berrien, michigan,Berrien,Michigan,United States,North and Central America;saint joseph, tensas, louisiana,Tensas,Louisiana,United States,North and Central America;saint joseph, cloud, kansas,Cloud,Kansas,United States,North and Central America"
2063413,7,43.2167,-71.3167,"epsom, merrimack, new hampshire"
2090441,5,39.9167,-77.9833,"mcconnellsburg, fulton, pennsylvania"
2347380,1,43.55,-72.0667,"George Hill, Grafton, New Hampshire"
7010045,2,54.686111,-1.2125,"Hartlepool,Hartlepool,England,United Kingdom,Europe"
2056948,2,32.6167,-90.5,"Mechanicsburg, Yazoo, Mississippi"
2057444,1,33.6333,-90.3333,"Leesburg, Loudoun, Virginia"
2097704,2,36.0667,-86.0333,"Alexandria, Dekalb, Tennessee"
2108167,1,31.9833,-97.1667,"Warrenton, Fauquier, Virginia"
2526545,12,36.0833,-83.4667,Strawberry Plains
7005802,2,45,-63,"nova scotia,canada,north and central america"
7013993,1,40.15,-76.3833,"manheim, lancaster, pennsylvania"
2762703,1,30.3167,-84.8333,"Franklin, Williamson, Tennessee"
7004324,1,48.366667,10.883333,"augsburg,schwaben,bayern,deutschland,europe"
7007425,1,46.92684,7.110343,"murten,bern,schweiz,europe"
1002304,1,40.3,-81.9167,"Winchester, Winchester, Virginia"
2001616,1,39.1,-82.0167,"Coshocton, Ohio, United States"
2040279,1,36.6,-83.7167,"middlesboro, bell, kentucky"
2080504,2,39.6333,-81.85,"mcconnelsville, morgan, ohio"
2060729,2,38.9667,-90.9667,"Troy, Lincoln, Missouri"
2375324,1,39.4167,-84.6333,"Tunstall, New Kent, Virginia"
2033223,4,38.55,-86.4667,"paoli, orange, indiana"
2033566,1,38.6,-86.1,"Salem, Washington, Indiana"
2043852,5,32.3833,-91.1667,"Vicksburg, Warren, Mississippi"
2090700,3,40.7833,-77.0333,"shippensburg, cumberland, pennsylvania"
2120200,1,39.4,-78.65,"Three Churches, Hampshire, West Virginia"
2072520,3,42.9667,-78.0667,"stafford, stafford, virginia,Stafford,Virginia,United States,North and Central America;stafford, genesee, new york,Genesee,New York,United States,North and Central America;stafford, tolland, connecticut,Tolland,Connecticut,United States,North and Central America;stafford, virginia,Virginia,United States,North and Central America"
2082114,1,40.4,-83.4,"Summersville, Union, Ohio"
2138419,2,42.0667,-80.1667,"Asbury, Erie, Pennsylvania"
2364388,1,39.6333,-77.9833,"Williamsport, Washington, Maryland"
2364390,1,39.4667,-78.7,","
2043431,1,30.1833,-92.5667,"Mermentau, Acadia, Louisiana"
2366268,1,41.9333,-70.05,"Griffin Island, Barnstable, Massachusetts"
2371194,2,39.5333,-75.4667,"Hagerville, Salem, New Jersey"
2472173,2,39.2167,-77.7333,"Washington, District of Columbia, United States"
2045067,1,47.2667,-68.1,"Lille, Aroostook, Maine"
2057020,19,32.35,-89.65,"morton, scott, mississippi"
2093624,2,41.05,-78.8167,"Sykesville, Jefferson, Pennsylvania"
2520695,2,39.7167,-77.2167,"monocacy river, united states, north and central america"
2049031,1,39.5667,-77.1667,"Union Bridge, Carroll, Maryland"
2252654,1,38.2167,-85.3833,"Conner, Shelby, Kentucky"
1002932,1,41.8667,-76.1167,"Susquehanna, Pennsylvania, United States"
1117253,1,30.25,-90.4833,"Lower Atchafalaya River, Louisiana, United States"
2094725,2,40.0167,-76.5167,"Gettysburg, Adams, Pennsylvania"
7019068,1,54.6667,-1.1667,"Hartlepool,England,United Kingdom,Europe,England,United Kingdom,Europe;Hartlepool,Hartlepool,England,United Kingdom,Europe,Hartlepool,England,United Kingdom,Europe"
2004197,1,34.7,-87.5167,"Leighton, Colbert, Alabama"
2726541,3,35.8333,-77.8667,"Town Creek, North Carolina, United States"
1002283,1,42.95,-84.6,"Clinton, Michigan, United States"
1097827,2,-37.9,145.116667,"Europe,"
2056365,2,31.6,-89.1833,Yankees
2075326,1,34.95,-77.95,"kenansville, duplin, north carolina"
4012682,2,51.516667,-.216667,"Europe,"
2046790,2,39.5667,-77.35,"Creagerstown, Frederick, Maryland"
2048770,1,39.65,-77.5667,"smithsburg, washington, maryland"
7005594,4,22.5,-100.5,"San Luis Potosi, Mexico, North and Central America"
1136027,5,40.4167,-81.4,"Ohio Canal, Ohio, United States"
2003821,1,33.2833,-86.8333,"Helena, Shelby, Alabama"
2256653,1,38.2833,-89.45,","
2417381,1,36.9667,-79.7167,"Gettysburg, Adams, Pennsylvania"
1002544,1,38.95,-84.5333,"Kenton, Kentucky, United States"
2040535,2,37.0333,-84.7833,"Norfleet, Pulaski, Kentucky"
2059128,1,36.0333,-90.1,"hornersville, dunklin, missouri"
2365676,1,39.0833,-82.9667,"James Island, Charleston, South Carolina"
2696900,1,37.35,-78.9667,"Stonewall Creek, Appomattox, Virginia"
2068442,1,44.9833,-73.4333,"champlain, clinton, new york"
1050542,1,57.6,-2.7,"Cornhill, Aberdeenshire, Scotland"
2022460,1,31.95,-83.9833,"cobb, sumter, georgia"
2066451,2,40.7667,-74.0167,"weehawken, hudson, new jersey"
2554168,1,38.5667,-77.7833,"oak shade, fauquier, virginia"
1003949,2,53.3667,-2.8833,","
2060075,1,37.7167,-89.85,"perryville, perry, missouri"
2178546,2,40.5167,-80.6167,"Blacks Island, Jefferson, Ohio"
2264887,7,46.9833,-120.5167,"Craigs Hill, Kittitas, Washington"
2417453,2,37.8667,-77.8167,"Jackson, Louisa, Virginia"
7010423,1,53.766667,-2.35,"Accrington,Lancashire,England,United Kingdom,Europe"
7013936,1,42.2667,-71.4167,Maryland
7016340,9,37.9833,-86.1667,Indiana
2000297,1,34.35,-83.5,"Banks, Georgia, United States"
2075897,6,36.1333,-77.2833,"Norfleet, Halifax, North Carolina"
2335484,1,43.6333,-70.2167,"Washington, District of Columbia, United States"
1002659,1,41.3667,-80.5,"Mercer, Pennsylvania, United States"
2079981,1,39.2,-83.6,"Hillsboro, Highland, Ohio"
2093861,1,40.6667,-78.2333,"tyrone, blair, pennsylvania"
6003419,6,50.622402,3.704711,"Ligne,Province de Hainaut,Wallonie,Belgie,Europe"
7008022,1,50.713504,4.391466,"Waterloo, Brabant, Wallonie"
7020685,1,37.2833,-81.0667,"East River Mountain, United States, North and Central America"
1002758,1,43.45,-76.15,"Oswego, New York, United States"
1096928,1,-19.1333,137.8667,"Gallipoli,Lecce,Puglia,Italia,Europe,Lecce,Puglia,Italia,Europe;cincinnati, washington, arkansas,Washington,Arkansas,United States,North and Central America;Gelibolu,Canakkale,Marmara,Turkiye,Asia,Canakkale,Marmara,Turkiye,Asia;Gallipoli,Northern Territory,Australia,Oceania,Northern Territory,Australia,Oceania"
1130334,2,32.3833,-89.5833,"Strong, Mississippi, United States"
2007971,1,36.0333,-94.5,"Gallipoli,Lecce,Puglia,Italia,Europe,Lecce,Puglia,Italia,Europe;cincinnati, washington, arkansas,Washington,Arkansas,United States,North and Central America;Gelibolu,Canakkale,Marmara,Turkiye,Asia,Canakkale,Marmara,Turkiye,Asia;Gallipoli,Northern Territory,Australia,Oceania,Northern Territory,Australia,Oceania"
7003499,1,52.5,-8.75,"Limerick,Munster,Eire,Europe"
7015309,1,34.25,-118.6,"Chatsworth, Los Angeles, Los Angeles"
7019454,1,44.4167,-70.7167,"wytheville, wythe, virginia"
2095442,1,33.1667,-80.5167,"Byrd, Dorchester, South Carolina"
7021475,1,38.45,-80.4667,"Panther Lick Run, Webster, West Virginia"
1002432,2,40.05,-81.5167,"Guernsey, Ohio, United States"
1006644,2,40.0833,-74.8333,"pomeroy, meigs, ohio"
2035824,1,42.1667,-92.0167,"McArthur, Vinton, Ohio"
2080495,1,39.2333,-82.4667,"Cincinnati, Hamilton, Ohio"
2080941,1,39.45,-82.2167,"Cincinnati, Hamilton, Ohio"
2146480,1,39.9,-105.5667,Texas
2208246,3,40.7167,-91.1,"Burlington Island, Henderson, Illinois"
2239301,1,32.3,-88.9667,"chunky river, mississippi, united states"
2527317,1,41.4667,-72.4,"Mount Parnassus, Middlesex, Connecticut"
2533339,2,40.2667,-81.8667,"Muskingum River, Ohio, United States"
2719009,1,37.2,-82.7833,"Culpeper, Culpeper, Virginia"
1124637,1,37.0333,137.8333,"Hime-kawa,Chubu,Nihon,Asia"
2080104,1,39.05,-82.6333,"Jackson, Jackson, Ohio"
7013330,1,39.3167,-82.1,"Athens, Athens, Ohio"
2084932,1,46.1667,-123.6167,"Ivy Station, Clatsop, Oregon"
2003270,1,34.6,-86.9833,"name,Macon,Alabama,United States,North and Central America;name,Morgan,Alabama,United States,North and Central America"
2069961,2,43.05,-76.4667,"jordan, onondaga, new york"
2264794,1,41.65,-75.9833,"james island, charleston, south carolina"
2075967,1,35.7833,-77.55,"Old Sparta, Edgecombe, North Carolina"
2086850,1,39.9167,-79.8333,"Buffington Island, Meigs, Ohio"
2204870,3,38.9833,-81.7667,"Pomeroy, Meigs, Ohio"
7016682,4,-10,70,Indian Ocean
1002387,2,40.25,-77.6667,"Jackson county, West Virginia, United States"
2605741,2,44.1167,-84.9167,"Rainbow Bend, Clare, Michigan"
2110740,2,37.1167,-79.95,"Boones Mill, Franklin, Virginia"
2629192,5,38.55,-78.4,Columbia bridge
2004693,10,34.9,-86.4167,"Columbia, Richland, South Carolina"
2033630,1,38.95,-85.8833,"Ohio, United States, North and Central America"
2042970,1,31.7667,-91.8167,"Harrisonburg, Catahoula, Louisiana"
2110322,5,38.6667,-77.9833,"sperryville, rappahannock, virginia"
2248293,1,47.2,-68.15,","
2096626,1,33.65,-80.7667,"Saint Matthews, Calhoun, South Carolina"
2196709,1,37.3833,-95.6,Yankees
2196710,1,42.4,-71.8833,Yankees
7007227,1,19.434167,-99.138611,California
1131086,1,20.636,-99.48,"cotton plant, woodruff, arkansas"
2032125,1,40.45,-85.3667,"yazoo river, united states, north and central america"
2100249,1,36.3667,-83.0667,"Marble Hall, Hawkins, Tennessee"
2101649,1,36.0833,-88.6833,"Staffords Store, Weakley, Tennessee"
2414682,1,47.6833,-117.2333,"Cincinnati, Hamilton, Ohio"
2001904,2,35.65,-87.8667,Greens county
2141868,2,40.5833,-90.3333,"Babylon, Fulton, Illinois"
1002537,1,42.5667,-88.05,"kenosha, kenosha, wisconsin"
2412578,2,36.3333,-76.0667,"indiantown, camden, north carolina"
2425710,3,44.1333,-68.4333,"Johnstons Island, Hancock, Maine"
7013829,2,42.5833,-87.8167,"Kenosha, Kenosha, Wisconsin"
2099297,1,35.05,-85.65,United States
2124683,2,37.2333,-81.45,"Abbs Valley, Tazewell, Virginia"
2637046,1,37.9833,-105.1333,"Saint Charles River, Colorado, United States"
1002634,3,39.8167,-91.6,"Savannah, Chatham, Georgia"
1017086,1,29.85,-107.483333,"Savannah, Chatham, Georgia"
2310891,1,32.2333,-97.65,"Brandy Station, Culpeper, Virginia"
7016185,1,40.8833,-74.0333,"long island city, queens, new york"
2035682,1,41.45,-92.0833,"South English, Keokuk, Iowa"
7002637,1,0,0,"Oriental, Paraguay, South America"
2045026,3,44.95,-70.15,"kingfield, franklin, maine"
2092899,1,40.7833,-76.85,"Harrisburg, Dauphin, Pennsylvania"
2016820,1,41.2667,-72.8667,"Allegheny, Pennsylvania, United States"
2081789,1,40.3833,-81.0833,"Portland, Cumberland, Maine"
2213720,1,36.2167,-90.6,"Des Arc, Prairie, Arkansas"
2000614,1,41.3333,-92.1833,"Fortress Monroe, Hampton, Virginia"
2056014,2,32.35,-90.7333,"bovina station, warren, mississippi"
1002738,1,39.9,-74.2167,St. Paul's Church
2074689,1,35.8667,-80.4333,"Greenville, Greenville, South Carolina"
2114937,2,37.0333,-77.0833,"Augusta, Virginia, United States"
2535118,1,43.3167,-72.7333,"John Brook, Windham, Connecticut"
2049712,2,42.2667,-72.6667,"Boston, Suffolk, Massachusetts"
2050120,1,41.8833,-70.9,"Boston, Suffolk, Massachusetts"
2063932,1,43.5833,-71.2,"Cairo Junction, Alexander, Illinois"
2071497,1,42.9167,-77.1,"New Bedford, Bristol, Massachusetts"
2301701,1,33.8167,-80.15,"Durant, Clarendon, South Carolina"
2448079,3,32.6833,-79.8833,"morris island, charleston, south carolina"
2648198,1,32.7167,-79.9,"Three Trees, Charleston, South Carolina"
7001527,1,26.447802,80.346273,Cawnpore battery
1008184,1,37.2333,-75.8833,"smith island, brunswick, north carolina"
1014349,2,48.9667,-55.6667,"Niagara Falls, Niagara, New York"
1015816,2,45.5833,-72.0167,"Niagara Falls, Niagara, New York"
2399214,1,34.4333,-90.05,"Washington, District of Columbia, United States"
2030032,1,38.6167,-88.9333,"Salem, Marion, Illinois"
2045742,1,43.9167,-69.9667,"Portland, Cumberland, Maine"
2049807,1,42.5667,-71.9833,"Gardner, Worcester, Massachusetts"
2548234,1,34.25,-89,"North Junction, Pontotoc, Mississippi"
2033203,1,39.1167,-85.2833,"osgood, indiana"
2033300,1,39.1333,-85.1667,"pierceville, ripley, indiana"
1006924,6,40.8833,-73.7667,North Carolina
2002542,1,32.4333,-86.65,"Autaugaville, Autauga, Alabama"
2187344,1,43.15,-70.5667,"Boon Island, York, Maine"
2368547,1,28.7167,-95.8833,"Gulf, Matagorda, Texas"
2695486,3,27.6833,-80.3833,"Stingray Point, Indian River, Florida"
2066345,1,39.6,-74.3333,"tuckerton, ocean, new jersey"
2114617,1,37.3,-79.2667,"Falls Church, Falls Church, Virginia"
2781720,1,43.8667,-74.6,"Woods, Hamilton, New York"
7014595,1,42.9167,-75.3667,"Waterville, Oneida, New York"
2001913,1,35.3333,-85.3833,"Sequatchie, Tennessee, United States"
2048392,1,38.3667,-75.7333,Barren Creek Springs
2238871,1,28.7667,-98.4333,"Christine Creek, Atascosa, Texas"
2256739,2,35.1833,-77.4,"Core Creek, North Carolina, United States"
2637018,1,38.2333,-76.7833,"Saint Catherine Sound, Saint Marys, Maryland"
2637023,1,30.1,-89.7667,"Saint Catherines Island, Orleans, Louisiana"
2688028,1,40.4667,-78.2167,"Springfield Junction, Blair, Pennsylvania"
2036017,2,38.7667,-94.6667,"Kansas City, Jackson, Missouri"
2056144,1,34,-90.05,"Charleston, Tallahatchie, Mississippi"
2463386,1,0,0,"Lloyd, San Miguel, New Mexico"
2568234,1,34.9167,-82.4,"Paris Point, Greenville, South Carolina"
7022044,2,37.0667,-79.75,Morris's Church
2100728,2,36.1,-83.55,"New Market, Jefferson, Tennessee"
2536307,1,38.8833,-77.3667,"navy, fairfax, virginia"
7013598,137,34.8667,-85.2833,"Chickamauga, Walker, Georgia"
1113456,1,0,0,"Stingray Point, Indian River, Florida"
1133067,1,37.7667,-76.9333,"Stingray Point, Indian River, Florida"
2594557,1,38.1333,-77.1167,"Fortress Monroe, Hampton, Virginia"
2067530,1,35.2833,-105.3833,"Sena, San Miguel, New Mexico"
2091624,2,40.05,-76.4,"charleston, charleston, south carolina"
2101419,1,35.5,-88.2333,"Scotts Hill, Henderson, Tennessee"
2207738,3,38.8,-75.85,"Bureau, Caroline, Maryland"
2540388,1,41.2667,-74.4667,"Newport, Orange, New York"
2604791,18,35.0333,-85.5,"raccoon mountain, marion, tennessee"
2525062,1,37.8833,-79.9833,"Morris Hill, Alleghany, Virginia"
2322398,1,35.1833,-85.3,"Falling Water Creek, Hamilton, Tennessee"
2518171,26,38.9333,-82.0333,"Mission Ridge, Mason, West Virginia"
2573297,5,35.2667,-92.3667,Kentucky
2111339,7,37.8833,-78.7,Madison Court House
2493449,1,43.9167,-116.3333,"Marsh, Gem, Idaho"
2626391,1,34.9667,-84.2333,"Pendleton, Pickens, South Carolina"
4009350,1,0,0,"Roches Point,Northwest Territories,Canada,North and Central America"
2008610,1,35.8333,-90.7,"Jonesboro, Craighead, Arkansas"
2403042,1,29.5667,-90.7167,"Houma Canal, Terrebonne, Louisiana"
7011762,1,51.2,-.5167,"blackheath,surrey,england,united kingdom,europe"
2102825,2,33.5667,-96.1667,"bonham, fanin, texas"
2101780,2,36.2333,-82.5333,"telford, washington, tennessee"
2171980,3,34.5667,-85.6167,"Big Wills Valley, Alabama, United States"
2274622,1,40.3,-79.0333,"Dalton Run, Pennsylvania, United States"
2000332,1,34.8667,-85.5,"Dade, Georgia, United States"
2079541,1,40.2,-82.2333,"Fallsburg, Licking, Ohio"
2082279,2,40.25,-82.0333,"Walker, Georgia, United States"
2080881,1,40.5333,-82.8167,"Mount Gilead, Morrow, Ohio"
2488191,2,35.8333,-85.85,"Magnum, Warren, Tennessee"
2528029,4,38.15,-78.1833,"Mountain Run, Orange, Virginia"
1048946,1,52.7167,21.8333,Ostrow
2021791,2,30.15,-84.95,"Wilma, Whitman, Washington,Whitman,Washington,United States,North and Central America;Wilma, Liberty, Florida,Liberty,Florida,United States,North and Central America"
2024554,54,34.8333,-85.0333,"tunnel hill, whitfield, georgia"
2515103,1,33.4167,-90.0667,"Millers Hill, Carroll, Mississippi"
2003177,8,32.6333,-86.3667,"Coosa River, Elmore, Alabama"
2297657,2,36.05,-83.9667,"Dry Gap, Knox, Tennessee"
2113099,3,38.5,-77.7,"Fredericksburg, Fredericksburg, Virginia"
2100089,1,36.2167,-82.6167,"Bristol, Bristol, Virginia"
2119551,1,38.9833,-79.1167,West Virginia
2197061,1,34.4667,-85.45,"Broomtown Valley, Chattooga, Georgia"
2446784,3,42.7,-72.6167,"Leyden, Franklin, Massachusetts"
2059386,1,38.7333,-94.0667,"kingville, richland, south carolina,Richland,South Carolina,United States,North and Central America;kingsville, johnson, missouri,Johnson,Missouri,United States,North and Central America"
2001391,1,40.5333,-97.15,Louisiana
2001899,1,36.4833,-87.4833,"Montgomery, Tennessee, United States"
2001910,1,36.5167,-86.8667,"robertson, tennessee, united states"
2036907,2,38.4833,-94.95,"osawatomie, miami, kansas"
2041308,1,37.6667,-83.3667,"Simpson, Breathitt, Kentucky"
2109973,3,43.25,-73.2167,Mayor's Court
2275211,1,35.4167,-86.3,"Daniel Hill, Bedford, Tennessee"
2276650,1,36.5667,-85.0167,"Davidson, Pickett, Tennessee"
